Zone,Hospital,Type,Date,Measure Name,Actual,CTAS
Eastern,Cape Breton Complex,Regional Hospital,2023-06-01,Emergency Visits CTAS,908,4
Eastern,Cape Breton Complex,Regional Hospital,2023-06-01,Emergency Visits CTAS,51,5
Eastern,Cape Breton Complex,Regional Hospital,2023-07-01,Emergency Visits,3963,
Eastern,Cape Breton Complex,Regional Hospital,2023-07-01,Emergency Visits CTAS,30,1
Eastern,Cape Breton Complex,Regional Hospital,2023-07-01,Emergency Visits CTAS,1020,2
Eastern,Cape Breton Complex,Regional Hospital,2023-07-01,Emergency Visits CTAS,1772,3
Eastern,Cape Breton Complex,Regional Hospital,2023-07-01,Emergency Visits CTAS,1065,4
Eastern,Cape Breton Complex,Regional Hospital,2023-07-01,Emergency Visits CTAS,75,5
Eastern,Cape Breton Complex,Regional Hospital,2023-08-01,Emergency Visits,3871,
Eastern,Cape Breton Complex,Regional Hospital,2023-08-01,Emergency Visits CTAS,40,1
Eastern,Cape Breton Complex,Regional Hospital,2023-08-01,Emergency Visits CTAS,1145,2
Eastern,Cape Breton Complex,Regional Hospital,2023-08-01,Emergency Visits CTAS,1642,3
Eastern,Cape Breton Complex,Regional Hospital,2023-08-01,Emergency Visits CTAS,914,4
Eastern,Cape Breton Complex,Regional Hospital,2023-08-01,Emergency Visits CTAS,130,5
Eastern,Cape Breton Complex,Regional Hospital,2023-09-01,Emergency Visits,3585,
Eastern,Cape Breton Complex,Regional Hospital,2023-09-01,Emergency Visits CTAS,45,1
Eastern,Cape Breton Complex,Regional Hospital,2023-09-01,Emergency Visits CTAS,1068,2
Eastern,Cape Breton Complex,Regional Hospital,2023-09-01,Emergency Visits CTAS,1514,3
Eastern,Cape Breton Complex,Regional Hospital,2023-09-01,Emergency Visits CTAS,867,4
Eastern,Cape Breton Complex,Regional Hospital,2023-09-01,Emergency Visits CTAS,90,5
Eastern,Cape Breton Complex,Regional Hospital,2023-10-01,Emergency Visits,3570,
Eastern,Cape Breton Complex,Regional Hospital,2023-10-01,Emergency Visits CTAS,40,1
Eastern,Cape Breton Complex,Regional Hospital,2023-10-01,Emergency Visits CTAS,1104,2
Eastern,Cape Breton Complex,Regional Hospital,2023-10-01,Emergency Visits CTAS,1528,3
Eastern,Cape Breton Complex,Regional Hospital,2023-10-01,Emergency Visits CTAS,815,4
Eastern,Cape Breton Complex,Regional Hospital,2023-10-01,Emergency Visits CTAS,82,5
Eastern,Cape Breton Complex,Regional Hospital,2023-11-01,Emergency Visits,3497,
Eastern,Cape Breton Complex,Regional Hospital,2023-11-01,Emergency Visits CTAS,41,1
Eastern,Cape Breton Complex,Regional Hospital,2023-11-01,Emergency Visits CTAS,1050,2
Eastern,Cape Breton Complex,Regional Hospital,2023-11-01,Emergency Visits CTAS,1567,3
Eastern,Cape Breton Complex,Regional Hospital,2023-11-01,Emergency Visits CTAS,793,4
Eastern,Cape Breton Complex,Regional Hospital,2023-11-01,Emergency Visits CTAS,46,5
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits,3441,
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits,90,
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,38,1
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,1,1
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,1103,2
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,23,2
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,1562,3
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,47,3
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,674,4
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,16,4
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,63,5
Eastern,Cape Breton Complex,Regional Hospital,2023-12-01,Emergency Visits CTAS,3,5
Central,Cobequid Community Health Centre,Community Hospital,2023-01-01,Emergency Visits,3675,
Central,Cobequid Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,19,1
Central,Cobequid Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,730,2
Central,Cobequid Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,1696,3
Central,Cobequid Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,1165,4
Central,Cobequid Community Health Centre,Community Hospital,2023-01-01,Emergency Visits CTAS,65,5
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits,3419,
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,12,1
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,641,2
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,1587,3
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,1103,4
Central,Cobequid Community Health Centre,Community Hospital,2023-02-01,Emergency Visits CTAS,76,5
Central,Cobequid Community Health Centre,Community Hospital,2023-03-01,Emergency Visits,4081,
Central,Cobequid Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,14,1
Central,Cobequid Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,759,2
Central,Cobequid Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,1921,3
Central,Cobequid Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,1315,4
Central,Cobequid Community Health Centre,Community Hospital,2023-03-01,Emergency Visits CTAS,72,5
Central,Cobequid Community Health Centre,Community Hospital,2023-04-01,Emergency Visits,4016,
Central,Cobequid Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,24,1
Central,Cobequid Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,733,2
Central,Cobequid Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,1773,3
Central,Cobequid Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,1404,4
Central,Cobequid Community Health Centre,Community Hospital,2023-04-01,Emergency Visits CTAS,82,5
Central,Cobequid Community Health Centre,Community Hospital,2023-05-01,Emergency Visits,4275,
Central,Cobequid Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,32,1
Central,Cobequid Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,732,2
Central,Cobequid Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,2019,3
Central,Cobequid Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,1405,4
Central,Cobequid Community Health Centre,Community Hospital,2023-05-01,Emergency Visits CTAS,87,5
Central,Cobequid Community Health Centre,Community Hospital,2023-06-01,Emergency Visits,4011,
Central,Cobequid Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,24,1
Central,Cobequid Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,825,2
Central,Cobequid Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,1787,3
Central,Cobequid Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,1276,4
Central,Cobequid Community Health Centre,Community Hospital,2023-06-01,Emergency Visits CTAS,99,5
Central,Cobequid Community Health Centre,Community Hospital,2023-07-01,Emergency Visits,4269,
Central,Cobequid Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,27,1
Central,Cobequid Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,774,2
Central,Cobequid Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,1849,3
Central,Cobequid Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,1512,4
Central,Cobequid Community Health Centre,Community Hospital,2023-07-01,Emergency Visits CTAS,107,5
Central,Cobequid Community Health Centre,Community Hospital,2023-08-01,Emergency Visits,4288,
Central,Cobequid Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,19,1
Central,Cobequid Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,822,2
Central,Cobequid Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,1914,3
Central,Cobequid Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,1447,4
Central,Cobequid Community Health Centre,Community Hospital,2023-08-01,Emergency Visits CTAS,86,5
Central,Cobequid Community Health Centre,Community Hospital,2023-09-01,Emergency Visits,3983,
Central,Cobequid Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,24,1
Central,Cobequid Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,823,2
Central,Cobequid Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,1740,3
Central,Cobequid Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,1284,4
Central,Cobequid Community Health Centre,Community Hospital,2023-09-01,Emergency Visits CTAS,112,5
Central,Cobequid Community Health Centre,Community Hospital,2023-10-01,Emergency Visits,4258,
Central,Cobequid Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,28,1
Central,Cobequid Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,907,2
Central,Cobequid Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,1831,3
Central,Cobequid Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,1405,4
Central,Cobequid Community Health Centre,Community Hospital,2023-10-01,Emergency Visits CTAS,87,5
Central,Cobequid Community Health Centre,Community Hospital,2023-11-01,Emergency Visits,4142,
Central,Cobequid Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,27,1
Central,Cobequid Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,826,2
Central,Cobequid Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,1847,3
Central,Cobequid Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,1334,4
Central,Cobequid Community Health Centre,Community Hospital,2023-11-01,Emergency Visits CTAS,108,5
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits,4208,
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits,114,
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,15,1
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,1,1
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,14,2
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,798,2
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,47,3
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,1930,3
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,50,4
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,1351,4
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,2,5
Central,Cobequid Community Health Centre,Community Hospital,2023-12-01,Emergency Visits CTAS,114,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Emergency Visits,2529,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Emergency Visits CTAS,19,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Emergency Visits CTAS,677,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Emergency Visits CTAS,1174,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Emergency Visits CTAS,619,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-01-01,Emergency Visits CTAS,40,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits,2319,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,18,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,644,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,1079,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,536,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-02-01,Emergency Visits CTAS,40,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits,2843,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,12,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,836,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,1273,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,668,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-03-01,Emergency Visits CTAS,54,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Emergency Visits,2753,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Emergency Visits CTAS,17,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Emergency Visits CTAS,889,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Emergency Visits CTAS,1160,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Emergency Visits CTAS,621,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-04-01,Emergency Visits CTAS,65,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Emergency Visits,2908,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Emergency Visits CTAS,11,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Emergency Visits CTAS,933,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Emergency Visits CTAS,1215,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Emergency Visits CTAS,642,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-05-01,Emergency Visits CTAS,106,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Emergency Visits,2753,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Emergency Visits CTAS,23,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Emergency Visits CTAS,849,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Emergency Visits CTAS,1187,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Emergency Visits CTAS,612,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-06-01,Emergency Visits CTAS,82,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Emergency Visits,2949,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Emergency Visits CTAS,24,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Emergency Visits CTAS,960,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Emergency Visits CTAS,1178,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Emergency Visits CTAS,675,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-07-01,Emergency Visits CTAS,110,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Emergency Visits,2735,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Emergency Visits CTAS,10,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Emergency Visits CTAS,831,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Emergency Visits CTAS,1207,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Emergency Visits CTAS,616,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-08-01,Emergency Visits CTAS,71,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Emergency Visits,2576,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Emergency Visits CTAS,20,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Emergency Visits CTAS,821,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Emergency Visits CTAS,1165,3
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Emergency Visits CTAS,530,4
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-09-01,Emergency Visits CTAS,40,5
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-10-01,Emergency Visits,2705,
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-10-01,Emergency Visits CTAS,17,1
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-10-01,Emergency Visits CTAS,827,2
Northern,Colchester East Hants Health Centre,Regional Hospital,2023-10-01,Emergency Visits CTAS,1275,3
